
Big Board speller
Rank
	
Name
	
Time
	
Load
	
Check
	
Size
	
Unload
	
Memory
	
Heap
	
Stack
227	pyapiom 	7.144 s	0.920 s	5.871 s	0.000 s	0.353 s	8.0 MB	8.0 MB	1.0 kB
228	segevgichon 	7.144 s	0.896 s	5.893 s	0.000 s	0.355 s	8.0 MB	8.0 MB	3.0 kB
229	daningenthron 	7.145 s	1.075 s	5.724 s	0.000 s	0.347 s	8.0 MB	8.0 MB	2.9 kB
230	cmlima 	7.147 s	1.143 s	5.629 s	0.000 s	0.376 s	8.0 MB	8.0 MB	3.0 kB
231	portogabs 	7.150 s	0.944 s	5.968 s	0.000 s	0.238 s	3.1 MB	3.1 MB	1.0 kB
232	Amanda-Fl 	7.150 s	0.937 s	5.848 s	0.000 s	0.365 s	8.0 MB	8.0 MB	3.0 kB
233	heshamgr 	7.150 s	0.829 s	5.930 s	0.000 s	0.392 s	8.0 MB	8.0 MB	2.9 kB
234	radam9 	7.152 s	0.866 s	5.932 s	0.000 s	0.354 s	8.0 MB	8.0 MB	3.0 kB
235	kremlin-showers 	7.154 s	0.786 s	5.996 s	0.000 s	0.372 s	8.0 MB	8.0 MB	3.0 kB
236	MapleIsAGenius 	7.155 s	0.817 s	5.979 s	0.000 s	0.360 s	8.0 MB	8.0 MB	3.0 kB
237	npat15 	7.157 s	0.884 s	5.843 s	0.000 s	0.429 s	8.0 MB	8.0 MB	3.0 kB
238	shrey1098 	7.157 s	0.956 s	5.841 s	0.000 s	0.360 s	8.0 MB	8.0 MB	3.0 kB
239	marilynel 	7.157 s	0.605 s	6.160 s	0.000 s	0.392 s	8.0 MB	8.0 MB	1.1 kB
240	ninaprihodko 	7.160 s	0.952 s	5.834 s	0.000 s	0.375 s	8.0 MB	8.0 MB	3.0 kB
241	ushifali 	7.160 s	0.864 s	5.906 s	0.000 s	0.391 s	8.0 MB	8.0 MB	3.0 kB
242	zhzh2626 	7.161 s	0.959 s	5.799 s	0.000 s	0.403 s	8.0 MB	8.0 MB	3.0 kB
243	vanweerden 	7.164 s	0.756 s	6.041 s	0.000 s	0.367 s	8.0 MB	8.0 MB	1.0 kB
244	benics50 	7.165 s	0.921 s	5.871 s	0.000 s	0.373 s	8.0 MB	8.0 MB	1.2 kB
245	julianbooher 	7.166 s	0.941 s	5.881 s	0.000 s	0.343 s	8.0 MB	8.0 MB	2.9 kB
246	ander8a 	7.169 s	1.136 s	5.643 s	0.000 s	0.390 s	8.0 MB	8.0 MB	3.0 kB
247	mdebets 	7.170 s	1.060 s	5.746 s	0.000 s	0.364 s	8.0 MB	8.0 MB	1.0 kB
248	cevje 	7.171 s	0.808 s	5.980 s	0.000 s	0.384 s	8.0 MB	8.0 MB	3.0 kB
249	Max-0x00 	7.174 s	0.884 s	5.856 s	0.000 s	0.433 s	8.0 MB	8.0 MB	3.0 kB
250	IevaPocev 	7.175 s	0.973 s	5.837 s	0.000 s	0.365 s	8.0 MB	8.0 MB	3.0 kB
251	rachelmaryjoseph 	7.176 s	0.914 s	5.892 s	0.000 s	0.370 s	8.0 MB	8.0 MB	2.9 kB
252	pert-boioioing 	7.178 s	0.759 s	6.021 s	0.000 s	0.397 s	8.0 MB	8.0 MB	3.0 kB
253	barbanevosa 	7.178 s	0.670 s	6.024 s	0.142 s	0.343 s	8.0 MB	8.0 MB	1.0 kB
254	meet1509 	7.178 s	1.006 s	5.828 s	0.000 s	0.344 s	8.0 MB	8.0 MB	3.0 kB
255	Anyhia 	7.178 s	0.897 s	5.915 s	0.000 s	0.366 s	8.0 MB	8.0 MB	3.0 kB
256	furqanulaalam 	7.180 s	1.072 s	5.747 s	0.000 s	0.360 s	8.0 MB	8.0 MB	3.0 kB
257	Glocker134 	7.181 s	0.977 s	5.843 s	0.000 s	0.361 s	8.0 MB	8.0 MB	3.0 kB
258	st4r0 	7.181 s	1.052 s	5.737 s	0.000 s	0.392 s	8.0 MB	8.0 MB	3.0 kB
259	prabhuvaibhav 	7.183 s	0.803 s	6.015 s	0.000 s	0.364 s	8.0 MB	8.0 MB	3.0 kB
260	champierre 	7.183 s	1.013 s	6.170 s	0.000 s	0.000 s	11.8 kB	4.6 kB	7.2 kB
261	lmokoko 	7.184 s	0.851 s	5.978 s	0.000 s	0.355 s	8.0 MB	8.0 MB	3.0 kB
262	brunol55 	7.185 s	0.914 s	5.895 s	0.000 s	0.376 s	8.0 MB	8.0 MB	3.0 kB
263	milopeach 	7.186 s	1.008 s	5.826 s	0.000 s	0.351 s	8.0 MB	8.0 MB	1.1 kB
264	smaynard90 	7.187 s	0.922 s	5.854 s	0.000 s	0.410 s	8.0 MB	8.0 MB	3.0 kB
265	qwert9988 	7.189 s	0.801 s	5.990 s	0.000 s	0.397 s	8.0 MB	8.0 MB	3.0 kB
266	boonsiong1 	7.189 s	0.821 s	5.857 s	0.141 s	0.370 s	8.0 MB	8.0 MB	3.0 kB
267	albertsutz 	7.191 s	1.012 s	5.806 s	0.000 s	0.372 s	8.0 MB	8.0 MB	2.9 kB
268	Sentox6 	7.191 s	1.094 s	6.094 s	0.000 s	0.003 s	11.8 kB	4.6 kB	7.2 kB
269	Nipun4338 	7.194 s	0.858 s	5.928 s	0.000 s	0.408 s	8.0 MB	8.0 MB	3.0 kB
270	tomfuller71 	7.194 s	0.997 s	5.883 s	0.000 s	0.313 s	8.0 MB	8.0 MB	1.1 kB
271	TotallyNotChase 	7.198 s	0.917 s	5.877 s	0.000 s	0.403 s	8.0 MB	8.0 MB	2.9 kB
272	beastvold 	7.198 s	1.086 s	5.745 s	0.000 s	0.367 s	8.0 MB	8.0 MB	3.0 kB
273	marcoswada 	7.198 s	1.122 s	6.076 s	0.000 s	0.000 s	8.0 kB	4.6 kB	3.3 kB
274	Waynexun 	7.199 s	0.860 s	6.327 s	0.000 s	0.012 s	8.0 MB	8.0 MB	1.2 kB
275	zeina99 	7.200 s	1.174 s	5.635 s	0.000 s	0.391 s	8.0 MB	8.0 MB	3.0 kB
276	theharmlesscreeper 	7.200 s	0.938 s	5.891 s	0.000 s	0.371 s	8.0 MB	8.0 MB	3.0 kB
277	MatteoMenager 	7.208 s	0.934 s	5.909 s	0.000 s	0.366 s	8.0 MB	8.0 MB	3.0 kB
278	AHMADKIRON 	7.209 s	1.039 s	5.798 s	0.000 s	0.372 s	8.0 MB	8.0 MB	3.0 kB
279	strevizo 	7.210 s	0.795 s	6.028 s	0.000 s	0.387 s	8.0 MB	8.0 MB	3.0 kB
280	amyr11 	7.210 s	1.081 s	5.749 s	0.000 s	0.381 s	8.0 MB	8.0 MB	3.0 kB
281	mjn12029 	7.210 s	1.195 s	5.636 s	0.000 s	0.379 s	8.0 MB	8.0 MB	3.0 kB
282	NewOrb 	7.213 s	0.766 s	6.098 s	0.000 s	0.349 s	8.0 MB	8.0 MB	3.0 kB
283	jamieleeming 	7.214 s	1.138 s	5.705 s	0.000 s	0.371 s	8.0 MB	8.0 MB	3.0 kB
284	as7994 	7.215 s	0.913 s	5.916 s	0.000 s	0.386 s	8.0 MB	8.0 MB	3.0 kB
285	Kymonlucky 	7.216 s	0.986 s	5.893 s	0.000 s	0.337 s	8.0 MB	8.0 MB	3.0 kB
286	weltonfelix 	7.217 s	1.008 s	5.838 s	0.000 s	0.371 s	8.0 MB	8.0 MB	3.0 kB
287	RebeccaTheBrilliant 	7.217 s	1.014 s	5.811 s	0.000 s	0.392 s	8.0 MB	8.0 MB	3.0 kB
288	michaeldkebede 	7.218 s	0.936 s	5.936 s	0.000 s	0.345 s	8.0 MB	8.0 MB	3.0 kB
289	Goromorg 	7.218 s	0.926 s	5.963 s	0.000 s	0.330 s	8.0 MB	8.0 MB	3.0 kB
290	HaiDang666 	7.218 s	0.893 s	5.939 s	0.000 s	0.387 s	8.0 MB	8.0 MB	3.0 kB
291	moaazelsayed1 	7.219 s	0.926 s	5.917 s	0.000 s	0.376 s	8.0 MB	8.0 MB	3.0 kB
292	MarcusFongKJ 	7.221 s	0.962 s	5.809 s	0.142 s	0.308 s	8.0 MB	8.0 MB	3.0 kB
293	mel0056 	7.222 s	1.165 s	5.690 s	0.000 s	0.366 s	8.0 MB	8.0 MB	3.0 kB
294	procxs 	7.225 s	0.948 s	5.892 s	0.000 s	0.386 s	8.0 MB	8.0 MB	3.0 kB
295	Turjo119 	7.226 s	0.803 s	5.872 s	0.164 s	0.387 s	8.0 MB	8.0 MB	3.0 kB
296	ajthecoderpm 	7.226 s	0.926 s	5.911 s	0.000 s	0.390 s	8.0 MB	8.0 MB	2.9 kB
297	xavitus1316 	7.227 s	1.081 s	5.773 s	0.000 s	0.373 s	8.0 MB	8.0 MB	3.0 kB
298	AhmedS-jpg 	7.228 s	1.112 s	5.757 s	0.000 s	0.359 s	8.0 MB	8.0 MB	3.0 kB
299	RazorForce22 	7.229 s	0.973 s	5.869 s	0.000 s	0.387 s	8.0 MB	8.0 MB	3.0 kB
300	chuanshaof 	7.232 s	1.080 s	5.807 s	0.000 s	0.346 s	8.0 MB	8.0 MB	3.0 kB
301	xceller8 	7.234 s	0.893 s	5.994 s	0.000 s	0.346 s	8.0 MB	8.0 MB	3.0 kB
302	shisshruti 	7.234 s	0.883 s	6.015 s	0.000 s	0.337 s	8.0 MB	8.0 MB	3.0 kB
303	cammarosano 	7.235 s	0.923 s	5.933 s	0.000 s	0.379 s	8.0 MB	8.0 MB	3.0 kB
304	k-off 	7.236 s	0.896 s	5.959 s	0.000 s	0.381 s	10.1 MB	10.1 MB	960 Bytes
305	prihodko 	7.238 s	0.970 s	5.869 s	0.000 s	0.398 s	8.0 MB	8.0 MB	3.0 kB
306	lmnatasha 	7.238 s	0.905 s	5.908 s	0.000 s	0.425 s	8.0 MB	8.0 MB	3.0 kB
307	Henrijian 	7.238 s	0.788 s	6.087 s	0.000 s	0.363 s	8.0 MB	8.0 MB	960 Bytes
308	Adith-cmd 	7.239 s	0.893 s	5.969 s	0.000 s	0.378 s	8.0 MB	8.0 MB	3.0 kB
309	curiouskiwi-test 	7.241 s	0.697 s	6.211 s	0.000 s	0.332 s	8.0 MB	8.0 MB	3.0 kB
310	sathanas65 	7.242 s	0.734 s	6.238 s	0.000 s	0.270 s	3.7 MB	3.7 MB	976 Bytes
311	nihal222 	7.242 s	1.041 s	5.799 s	0.000 s	0.402 s	8.0 MB	8.0 MB	3.0 kB
312	Maazalisaeed 	7.243 s	0.865 s	5.994 s	0.000 s	0.384 s	8.0 MB	8.0 MB	3.0 kB
313	mucemadra 	7.248 s	0.870 s	5.967 s	0.000 s	0.410 s	8.0 MB	8.0 MB	3.0 kB
314	JakeMcCann 	7.249 s	1.019 s	5.835 s	0.000 s	0.395 s	8.0 MB	8.0 MB	3.0 kB
315	archerismybae 	7.254 s	0.891 s	6.020 s	0.000 s	0.343 s	8.0 MB	8.0 MB	3.0 kB
316	zest97 	7.255 s	1.114 s	6.128 s	0.000 s	0.013 s	8.0 MB	8.0 MB	1.1 kB
317	QVGK2JlVZWpgAzpXu1Y6 	7.256 s	0.931 s	5.967 s	0.000 s	0.359 s	8.0 MB	8.0 MB	3.2 kB
318	HelveticDruid 	7.257 s	0.771 s	6.226 s	0.000 s	0.260 s	9.1 MB	9.0 MB	161.0 kB
319	blablabla007 	7.257 s	1.006 s	5.874 s	0.000 s	0.378 s	8.0 MB	8.0 MB	3.0 kB
320	herphay 	7.259 s	0.768 s	6.128 s	0.000 s	0.363 s	8.0 MB	8.0 MB	3.0 kB
321	irvannotaqi 	7.263 s	1.226 s	5.676 s	0.000 s	0.362 s	8.0 MB	8.0 MB	3.0 kB
322	iamironcat 	7.264 s	1.021 s	5.848 s	0.000 s	0.395 s	8.0 MB	8.0 MB	3.0 kB
323	mwk0408 	7.267 s	1.056 s	5.837 s	0.000 s	0.373 s	8.0 MB	8.0 MB	3.0 kB
324	walton98 	7.268 s	1.703 s	5.565 s	0.000 s	0.000 s	11.8 kB	4.6 kB	7.2 kB
325	AdhirU 	7.270 s	1.035 s	5.872 s	0.000 s	0.362 s	8.0 MB	8.0 MB	3.0 kB
326	AndresSanchez117 	7.271 s	0.762 s	6.173 s	0.000 s	0.336 s	8.0 MB	8.0 MB	984 Bytes
327	berilyus 	7.271 s	1.044 s	5.873 s	0.000 s	0.354 s	8.0 MB	8.0 MB	3.0 kB
328	trillianmariemcmillan 	7.273 s	0.949 s	5.941 s	0.000 s	0.382 s	8.0 MB	8.0 MB	1.0 kB
329	JeetShah1143 	7.273 s	0.990 s	5.921 s	0.000 s	0.363 s	8.0 MB	8.0 MB	3.0 kB
330	Looshkin420 	7.274 s	1.021 s	5.844 s	0.000 s	0.410 s	8.0 MB	8.0 MB	3.0 kB
331	m-ghonim 	7.275 s	1.058 s	5.853 s	0.000 s	0.364 s	8.0 MB	8.0 MB	992 Bytes
332	marcoliconti 	7.275 s	0.835 s	6.061 s	0.000 s	0.378 s	8.0 MB	8.0 MB	3.0 kB
333	MereWalrus 	7.277 s	1.181 s	5.685 s	0.000 s	0.411 s	8.0 MB	8.0 MB	3.0 kB
334	tratatat 	7.278 s	0.860 s	6.085 s	0.000 s	0.334 s	8.0 MB	8.0 MB	2.9 kB
335	NeverGray 	7.278 s	0.903 s	5.869 s	0.000 s	0.506 s	8.0 MB	8.0 MB	3.0 kB
336	DaniloRosenthal 	7.280 s	1.285 s	5.982 s	0.000 s	0.013 s	8.0 MB	8.0 MB	2.9 kB
337	107062104 	7.282 s	0.781 s	6.147 s	0.000 s	0.354 s	8.0 MB	8.0 MB	1.1 kB
338	GabBrousset 	7.283 s	1.024 s	5.842 s	0.000 s	0.417 s	8.0 MB	8.0 MB	3.0 kB
339	noopurg1230 	7.283 s	0.863 s	5.930 s	0.142 s	0.348 s	8.0 MB	8.0 MB	3.0 kB
340	jchen529 	7.284 s	0.979 s	5.967 s	0.000 s	0.339 s	8.0 MB	8.0 MB	3.0 kB
341	ajsingh86 	7.285 s	0.889 s	5.923 s	0.000 s	0.473 s	8.0 MB	8.0 MB	2.9 kB
342	ax2s 	7.286 s	0.729 s	6.194 s	0.000 s	0.362 s	8.0 MB	8.0 MB	2.9 kB
343	Hala-H 	7.286 s	1.150 s	5.742 s	0.000 s	0.394 s	8.0 MB	8.0 MB	3.0 kB
344	ajd213 	7.288 s	1.125 s	5.779 s	0.000 s	0.384 s	8.0 MB	8.0 MB	2.9 kB
345	gusmacbr 	7.289 s	0.903 s	5.873 s	0.158 s	0.355 s	8.0 MB	8.0 MB	1.0 kB
346	hasher503 	7.290 s	0.870 s	6.000 s	0.000 s	0.420 s	8.0 MB	8.0 MB	3.0 kB
347	teddycho2001 	7.295 s	0.984 s	5.924 s	0.000 s	0.387 s	8.0 MB	8.0 MB	3.0 kB
348	AKKM457 	7.297 s	0.975 s	5.938 s	0.000 s	0.384 s	8.0 MB	8.0 MB	3.0 kB
349	kbdavid15 	7.299 s	0.828 s	6.111 s	0.000 s	0.360 s	8.0 MB	8.0 MB	992 Bytes
350	0xqoob 	7.299 s	1.086 s	6.214 s	0.000 s	0.000 s	8.0 kB	4.6 kB	3.3 kB
351	NRJ-7 	7.306 s	0.794 s	5.960 s	0.170 s	0.382 s	8.0 MB	8.0 MB	1.0 kB
352	Rexus691 	7.307 s	1.103 s	5.827 s	0.000 s	0.377 s	8.0 MB	8.0 MB	3.0 kB
353	yawpitch 	7.307 s	1.175 s	6.119 s	0.000 s	0.013 s	9.5 MB	9.5 MB	1.0 kB
354	ARiccalarsen 	7.308 s	0.869 s	6.078 s	0.000 s	0.361 s	8.0 MB	8.0 MB	3.0 kB
355	Samuelisch 	7.310 s	0.992 s	5.966 s	0.000 s	0.353 s	8.0 MB	8.0 MB	3.0 kB
356	PratikAwaik 	7.311 s	0.967 s	5.974 s	0.000 s	0.370 s	8.0 MB	8.0 MB	3.0 kB
357	Epicarious 	7.311 s	1.004 s	5.930 s	0.000 s	0.377 s	8.0 MB	8.0 MB	3.0 kB
358	lobster1234 	7.312 s	0.766 s	6.187 s	0.000 s	0.359 s	8.0 MB	8.0 MB	2.9 kB
359	mia-sk 	7.313 s	0.885 s	6.419 s	0.000 s	0.009 s	9.8 MB	9.8 MB	1.0 kB
360	CelesteAnaid 	7.313 s	1.157 s	5.792 s	0.000 s	0.363 s	8.0 MB	8.0 MB	3.0 kB
361	Irwinhackshaw 	7.313 s	0.841 s	6.129 s	0.000 s	0.343 s	8.0 MB	8.0 MB	3.0 kB
362	overzealous-serendipity 	7.313 s	1.226 s	6.078 s	0.000 s	0.009 s	8.0 MB	8.0 MB	3.0 kB
363	maged-magdy 	7.315 s	1.003 s	5.910 s	0.000 s	0.401 s	8.0 MB	8.0 MB	2.9 kB
364	ythuang13 	7.316 s	0.811 s	6.111 s	0.000 s	0.394 s	8.0 MB	8.0 MB	3.0 kB
365	risingh1981 	7.316 s	1.022 s	5.923 s	0.000 s	0.372 s	8.0 MB	8.0 MB	3.0 kB
366	ajangir 	7.317 s	1.057 s	5.890 s	0.000 s	0.370 s	8.0 MB	8.0 MB	1.1 kB
367	obiscolly50 	7.317 s	0.910 s	6.051 s	0.000 s	0.356 s	8.0 MB	8.0 MB	3.0 kB
368	player1798 	7.317 s	0.912 s	5.982 s	0.000 s	0.423 s	8.0 MB	8.0 MB	3.0 kB
369	canbecerik 	7.324 s	1.075 s	5.861 s	0.000 s	0.388 s	8.0 MB	8.0 MB	3.0 kB
370	MartinsRush 	7.324 s	0.963 s	5.958 s	0.000 s	0.403 s	8.0 MB	8.0 MB	1.1 kB
371	winnieho117 	7.325 s	0.867 s	6.086 s	0.000 s	0.371 s	8.0 MB	8.0 MB	3.0 kB
372	rodrigoritter 	7.326 s	0.857 s	6.106 s	0.000 s	0.363 s	8.0 MB	8.0 MB	2.9 kB
373	Kennetht482 	7.327 s	0.854 s	6.105 s	0.000 s	0.369 s	8.0 MB	8.0 MB	3.0 kB
374	DragonfuryHD 	7.328 s	0.879 s	6.050 s	0.000 s	0.399 s	8.0 MB	8.0 MB	3.0 kB
375	firestar7890 	7.329 s	1.122 s	5.834 s	0.000 s	0.373 s	8.0 MB	8.0 MB	3.0 kB
376	jctgpe 	7.330 s	1.143 s	5.786 s	0.000 s	0.400 s	8.0 MB	8.0 MB	2.9 kB
377	Rdadin 	7.332 s	1.109 s	5.869 s	0.000 s	0.354 s	8.0 MB	8.0 MB	3.0 kB
378	jcbluemel 	7.333 s	0.838 s	6.085 s	0.000 s	0.410 s	8.0 MB	8.0 MB	3.0 kB
379	Zirakaji 	7.334 s	1.048 s	5.941 s	0.000 s	0.345 s	8.0 MB	8.0 MB	3.0 kB
380	akalich 	7.335 s	1.053 s	5.907 s	0.000 s	0.374 s	8.0 MB	8.0 MB	3.0 kB
381	mercysharp 	7.336 s	0.768 s	6.217 s	0.000 s	0.351 s	8.0 MB	8.0 MB	3.0 kB
382	nopehax 	7.337 s	1.222 s	5.762 s	0.000 s	0.352 s	8.0 MB	8.0 MB	2.9 kB
383	neutrino28 	7.339 s	1.029 s	5.919 s	0.000 s	0.391 s	8.0 MB	8.0 MB	3.0 kB
384	Jmazzieri 	7.341 s	1.026 s	5.897 s	0.000 s	0.419 s	8.0 MB	8.0 MB	3.0 kB
385	niels-ocw 	7.342 s	1.055 s	5.976 s	0.000 s	0.311 s	8.0 MB	8.0 MB	1.1 kB
386	Kukonut 	7.343 s	0.960 s	6.026 s	0.000 s	0.357 s	8.0 MB	8.0 MB	3.0 kB
387	abdulrahman-aj 	7.343 s	1.161 s	6.182 s	0.000 s	0.000 s	11.8 kB	4.6 kB	7.2 kB
388	BoomChawit 	7.344 s	0.885 s	6.063 s	0.000 s	0.395 s	8.0 MB	8.0 MB	3.0 kB
389	vinzzent 	7.345 s	0.864 s	6.136 s	0.000 s	0.345 s	8.0 MB	8.0 MB	2.9 kB
390	godenRoyce 	7.345 s	0.941 s	6.035 s	0.000 s	0.368 s	8.0 MB	8.0 MB	3.0 kB
391	aslam 	7.347 s	0.906 s	6.068 s	0.000 s	0.373 s	8.0 MB	8.0 MB	3.0 kB
392	theMossCode 	7.347 s	0.902 s	5.923 s	0.154 s	0.368 s	8.0 MB	8.0 MB	1.0 kB
393	akshitth23 	7.349 s	0.858 s	6.140 s	0.000 s	0.350 s	8.0 MB	8.0 MB	3.0 kB
394	shishcov 	7.350 s	0.861 s	6.107 s	0.000 s	0.382 s	8.0 MB	8.0 MB	2.9 kB
395	RafayU 	7.352 s	1.003 s	5.950 s	0.000 s	0.399 s	8.0 MB	8.0 MB	3.0 kB
396	f4b19 	7.353 s	1.083 s	5.905 s	0.000 s	0.365 s	8.0 MB	8.0 MB	3.0 kB
397	Sarvihaara 	7.356 s	1.019 s	5.925 s	0.000 s	0.413 s	8.0 MB	8.0 MB	3.2 kB
398	sierdzinski 	7.357 s	1.170 s	5.786 s	0.000 s	0.401 s	8.0 MB	8.0 MB	3.0 kB
399	useruserus 	7.360 s	1.156 s	5.843 s	0.000 s	0.361 s	8.0 MB	8.0 MB	3.0 kB
400	DrCloudy 	7.360 s	0.944 s	6.016 s	0.000 s	0.400 s	8.0 MB	8.0 MB	3.0 kB
401	markshandali 	7.361 s	1.030 s	5.954 s	0.000 s	0.377 s	8.0 MB	8.0 MB	3.0 kB
402	iamernie8199 	7.361 s	0.681 s	6.256 s	0.000 s	0.424 s	8.0 MB	8.0 MB	1.1 kB
403	douglaslo 	7.361 s	1.114 s	5.880 s	0.000 s	0.367 s	8.0 MB	8.0 MB	3.0 kB
404	LiamMcB 	7.362 s	0.801 s	6.153 s	0.000 s	0.407 s	8.0 MB	8.0 MB	2.9 kB
405	ian-sy 	7.362 s	1.283 s	5.721 s	0.000 s	0.358 s	8.0 MB	8.0 MB	3.0 kB
406	rfheise 	7.362 s	0.956 s	5.936 s	0.000 s	0.471 s	8.0 MB	8.0 MB	3.0 kB
407	TatianaAlesh 	7.363 s	0.884 s	6.101 s	0.000 s	0.377 s	8.0 MB	8.0 MB	3.0 kB
408	omarhisham92 	7.363 s	0.890 s	6.099 s	0.000 s	0.373 s	8.0 MB	8.0 MB	3.0 kB
409	Noobiecoder1 	7.364 s	1.077 s	5.922 s	0.000 s	0.365 s	8.0 MB	8.0 MB	3.0 kB
410	HIMK322 	7.365 s	1.075 s	5.919 s	0.000 s	0.371 s	8.0 MB	8.0 MB	2.9 kB
411	rachleona 	7.366 s	0.733 s	6.235 s	0.000 s	0.398 s	8.0 MB	8.0 MB	1.0 kB
412	Lucas-Meira 	7.367 s	0.854 s	6.130 s	0.000 s	0.383 s	8.0 MB	8.0 MB	1.1 kB
413	TheLittleMister 	7.367 s	1.376 s	5.559 s	0.000 s	0.432 s	8.0 MB	8.0 MB	3.0 kB
414	SnackSquid 	7.368 s	0.897 s	6.120 s	0.000 s	0.351 s	8.0 MB	8.0 MB	2.9 kB
415	abhinavsharma2002 	7.369 s	0.947 s	6.067 s	0.000 s	0.354 s	8.0 MB	8.0 MB	3.0 kB
416	omarhrc 	7.370 s	0.762 s	6.277 s	0.000 s	0.331 s	8.0 MB	8.0 MB	1.1 kB
417	zzbn12345 	7.371 s	1.039 s	5.957 s	0.000 s	0.375 s	8.0 MB	8.0 MB	2.9 kB
418	czp88 	7.372 s	0.779 s	6.217 s	0.000 s	0.376 s	8.0 MB	8.0 MB	1.0 kB
419	arosadoo 	7.374 s	1.065 s	5.926 s	0.000 s	0.383 s	8.0 MB	8.0 MB	3.0 kB
420	OdaiSubani 	7.376 s	0.916 s	6.074 s	0.000 s	0.386 s	8.0 MB	8.0 MB	3.0 kB
421	kitez 	7.376 s	1.131 s	5.910 s	0.000 s	0.335 s	8.0 MB	8.0 MB	3.0 kB
422	olliesalmon 	7.376 s	1.292 s	5.584 s	0.000 s	0.501 s	8.0 MB	8.0 MB	3.0 kB
423	Gouthumb 	7.376 s	0.851 s	6.135 s	0.000 s	0.390 s	8.0 MB	8.0 MB	3.0 kB
424	seansch 	7.377 s	0.678 s	6.301 s	0.000 s	0.398 s	8.0 MB	8.0 MB	1.1 kB
425	dstamatov 	7.378 s	1.040 s	5.897 s	0.000 s	0.441 s	8.0 MB	8.0 MB	3.0 kB
426	Skryptonyte 	7.379 s	0.883 s	6.439 s	0.000 s	0.057 s	8.0 MB	8.0 MB	960 Bytes
427	MarcKhalife 	7.379 s	0.783 s	6.204 s	0.000 s	0.391 s	8.0 MB	8.0 MB	3.0 kB
428	Victor-Gueneau 	7.380 s	1.080 s	5.924 s	0.000 s	0.377 s	8.0 MB	8.0 MB	2.9 kB
429	Kinglo25 	7.380 s	0.828 s	6.208 s	0.000 s	0.345 s	8.0 MB	8.0 MB	3.0 kB
430	ptkmc 	7.382 s	0.903 s	6.131 s	0.000 s	0.347 s	8.0 MB	8.0 MB	3.0 kB
431	HowLongWillIuseThis 	7.383 s	1.204 s	5.819 s	0.000 s	0.359 s	8.0 MB	8.0 MB	3.0 kB
432	arvidsre 	7.383 s	0.855 s	6.156 s	0.000 s	0.372 s	8.0 MB	8.0 MB	3.0 kB
433	Tcoder369 	7.385 s	1.163 s	5.875 s	0.000 s	0.347 s	8.0 MB	8.0 MB	3.0 kB
434	hb864 	7.386 s	0.868 s	6.137 s	0.000 s	0.381 s	8.0 MB	8.0 MB	3.0 kB
435	ErikHC 	7.387 s	0.974 s	6.019 s	0.000 s	0.394 s	8.0 MB	8.0 MB	3.0 kB
436	AndreiGluck 	7.388 s	0.990 s	6.035 s	0.000 s	0.364 s	8.0 MB	8.0 MB	3.0 kB
437	SkyNet-211 	7.389 s	0.866 s	6.152 s	0.000 s	0.371 s	8.0 MB	8.0 MB	2.9 kB
438	LuizDMM 	7.389 s	1.074 s	5.949 s	0.000 s	0.367 s	8.0 MB	8.0 MB	3.0 kB
439	tomwhross 	7.389 s	0.939 s	6.078 s	0.000 s	0.372 s	8.0 MB	8.0 MB	3.0 kB
440	simon4134 	7.391 s	0.988 s	6.053 s	0.000 s	0.350 s	8.0 MB	8.0 MB	3.0 kB
441	rajvi-git 	7.391 s	0.868 s	6.142 s	0.000 s	0.381 s	8.0 MB	8.0 MB	2.9 kB
442	Lucazz82 	7.392 s	1.131 s	5.846 s	0.000 s	0.415 s	8.0 MB	8.0 MB	1.1 kB
443	RobinPH 	7.393 s	0.770 s	6.193 s	0.000 s	0.429 s	8.2 MB	8.2 MB	2.9 kB
444	karan120602 	7.393 s	0.792 s	6.191 s	0.000 s	0.410 s	8.0 MB	8.0 MB	3.0 kB
445	hoanguyen94 	7.393 s	0.951 s	6.050 s	0.000 s	0.392 s	8.0 MB	8.0 MB	3.0 kB
446	daytia 	7.394 s	1.093 s	5.921 s	0.000 s	0.381 s	8.0 MB	8.0 MB	2.9 kB
447	MikeGold94 	7.395 s	1.045 s	5.974 s	0.000 s	0.376 s	8.0 MB	8.0 MB	2.9 kB
448	festradasolano 	7.396 s	1.273 s	5.999 s	0.000 s	0.124 s	1.7 MB	1.7 MB	1.2 kB
449	zeserj 	7.396 s	0.823 s	6.215 s	0.000 s	0.358 s	8.0 MB	8.0 MB	3.0 kB
450	kingold5 	7.397 s	0.730 s	6.077 s	0.152 s	0.438 s	8.0 MB	8.0 MB	1.0 kB
451	yousefahedi 	7.398 s	1.119 s	5.902 s	0.000 s	0.377 s	8.0 MB	8.0 MB	3.0 kB
452	daniel-fr0 	7.400 s	1.011 s	5.902 s	0.000 s	0.487 s	8.0 MB	8.0 MB	3.0 kB
453	charclayt 	7.400 s	0.893 s	6.103 s	0.000 s	0.404 s	8.0 MB	8.0 MB	3.0 kB
454	Gabicus06 	7.402 s	0.806 s	6.238 s	0.000 s	0.357 s	8.0 MB	8.0 MB	3.0 kB
455	seldefense 	7.403 s	0.823 s	6.187 s	0.000 s	0.393 s	8.0 MB	8.0 MB	3.0 kB
